region,latitude,longitude,crime_type,severity,hour,is_night,weather,is_weekend,safety_score,is_safe
Westside,40.72681401300609,-74.01586781433852,Harassment,3,11,0,Fog,1,31.018571221614625,0
Westside,40.73242699999382,-73.99817887687007,Harassment,3,9,0,Rain,1,28.351142011069587,0
Westside,40.73720082329561,-74.0059145409736,Stalking,4,15,0,Clear,0,49.3248385227032,0
Westside,40.73319819168627,-73.99528525217859,Robbery,3,13,0,Clear,0,44.88250617984895,0
Westside,40.74483714693528,-74.0202258593895,Assault,5,0,1,Clear,0,52.49000207822503,1
Westside,40.73698393517177,-74.00909182353385,Assault,5,5,1,Clear,1,38.17408122218955,0
Westside,40.7383854302574,-73.98330493847564,Robbery,3,11,0,Rain,1,34.193095850703564,0
Westside,40.724944799854846,-74.01876246451455,Indecent Exposure,4,0,1,Clear,1,45.3888105602566,0
Westside,40.75137652508399,-73.98496981808215,Stalking,4,13,0,Clear,1,62.240447786883,1
Westside,40.724461645046354,-74.00472185604848,Indecent Exposure,4,10,0,Clear,1,44.36529667812561,0
Westside,40.71800581054902,-74.01120416927498,Indecent Exposure,4,17,0,Clear,0,47.99806292820156,0
Westside,40.739079569097505,-74.00544974382065,Robbery,3,12,0,Clear,1,29.208030551057043,0
Westside,40.72833566628089,-74.01776129727158,Assault,5,11,0,Clear,0,43.19044872319777,0
Westside,40.73309759155587,-74.02397446668606,Verbal Abuse,2,10,0,Clear,0,31.421998074359113,0
Westside,40.7476101397658,-74.00743346443396,Stalking,4,16,0,Fog,1,42.5215550566762,0
Westside,40.733429633094076,-73.990465892021,Indecent Exposure,4,12,0,Clear,0,35.80922094056354,0
Westside,40.73549986035356,-74.0123235447352,Assault,5,21,1,Rain,1,29.33317296694137,0
Westside,40.74851015752487,-74.02412528965299,Eve Teasing,2,21,1,Fog,0,50.438459948070786,1
Westside,40.743625099571204,-74.02971879524404,Robbery,3,9,0,Clear,0,49.64979550486138,0
Westside,40.745921029610194,-74.02376463641622,Verbal Abuse,2,11,0,Clear,0,41.77173232220105,0
Westside,40.731698603793554,-74.01468271786075,Sexual Assault,8,23,1,Rain,0,44.49467778447227,0
Westside,40.74034364898636,-74.00808906393745,Eve Teasing,2,9,0,Clear,0,46.71829637733629,0
Westside,40.725363576981735,-74.0223254577378,Stalking,4,11,0,Rain,0,27.90712158209272,0
Westside,40.728657868063145,-74.01946079015853,Sexual Assault,8,15,0,Clear,1,39.09388439768739,0
Westside,40.732717994204975,-74.0403174383397,Stalking,4,18,1,Clear,1,61.21023601532443,1
Westside,40.72728799700451,-74.02673969616112,Eve Teasing,2,10,0,Clear,1,54.57681200356204,1
Westside,40.7426049073292,-74.02233473827178,Verbal Abuse,2,14,0,Fog,0,47.67500039022519,0
Westside,40.72802383549391,-74.01854054454104,Sexual Assault,8,18,1,Clear,0,31.515832718382008,0
Westside,40.736965567777,-73.98885769525522,Stalking,4,15,0,Rain,0,38.23952503973048,0
Westside,40.72871345694925,-74.0117751361886,Eve Teasing,2,14,0,Rain,0,46.37477471949104,0
Westside,40.72899713424037,-73.99525692931029,Eve Teasing,2,8,0,Clear,0,40.92356836764013,0
Westside,40.73585957388017,-74.01487154159031,Robbery,3,17,0,Fog,0,33.7335567867259,0
Westside,40.73299097494458,-74.00970338449672,Harassment,3,19,1,Clear,1,43.19160177508909,0
Westside,40.73582772903785,-74.00863217166825,Eve Teasing,2,10,0,Clear,0,31.016335120724364,0
Westside,40.745309566491464,-74.00288915436555,Stalking,4,10,0,Snow,1,37.825836144847635,0
Westside,40.728737754043635,-74.00755050759794,Robbery,3,14,0,Clear,0,42.90201224585038,0
Westside,40.72246659104465,-74.00512401671787,Indecent Exposure,4,18,1,Clear,0,24.832303036096807,0
Westside,40.73016382860445,-74.00058219225215,Sexual Assault,8,12,0,Fog,1,31.731354439301715,0
Westside,40.73904451198664,-73.99571495991155,Verbal Abuse,2,2,1,Fog,0,43.446695193292356,0
Westside,40.7324792403409,-74.00227965054344,Sexual Assault,8,21,1,Clear,0,29.636637110642724,0
Westside,40.7250088036084,-74.02483124819408,Verbal Abuse,2,9,0,Rain,0,54.46022550056473,1
Westside,40.74253419463503,-74.01514538783691,Verbal Abuse,2,0,1,Clear,0,28.39422847143782,0
Westside,40.72650296702415,-74.00094084971457,Verbal Abuse,2,13,0,Rain,0,47.50251445973931,0
Westside,40.73471448015464,-74.00781320915932,Robbery,3,13,0,Clear,0,35.72577091805658,0
Westside,40.75617193772827,-74.01314824708273,Eve Teasing,2,0,1,Fog,0,32.87928203389716,0
Westside,40.733273708657094,-74.00261322860119,Robbery,3,11,0,Rain,0,46.43505174052112,0
Westside,40.73300011516577,-74.01208864960435,Eve Teasing,2,16,0,Rain,0,52.56569101726981,1
Westside,40.738982209514205,-74.01152153465844,Harassment,3,12,0,Clear,1,21.102953572470874,0
Westside,40.725550128492486,-74.02886921311729,Assault,5,11,0,Clear,0,59.93690566745299,1
Westside,40.72520074425218,-74.02857338589133,Indecent Exposure,4,12,0,Clear,0,33.880806855745654,0
Westside,40.7452387466213,-74.01895288666755,Eve Teasing,2,23,1,Clear,1,41.94410208282617,0
Westside,40.719797339191054,-73.99951915612564,Assault,5,14,0,Clear,0,16.778186560613708,0
Westside,40.73439505959757,-74.02004379844563,Harassment,3,23,1,Clear,1,34.20469422423918,0
Westside,40.73613394391967,-74.00441005998326,Robbery,3,2,1,Clear,1,28.311008707038514,0
Westside,40.73529528241008,-74.0178631949037,Eve Teasing,2,10,0,Clear,0,44.94226082297333,0
Westside,40.736837993729935,-74.01314389791965,Stalking,4,11,0,Clear,0,46.89433620021923,0
Westside,40.74887007319125,-74.00791376499222,Eve Teasing,2,5,1,Rain,0,44.094793861980484,0
Westside,40.73179614940563,-74.02679398930508,Sexual Assault,8,9,0,Clear,1,38.292596994857185,0
Westside,40.74678796327785,-73.98356537340342,Sexual Assault,8,12,0,Rain,0,46.71397371341285,0
Westside,40.73203584556345,-74.02361993779827,Assault,5,21,1,Rain,1,29.937741521835243,0
Westside,40.72932110704444,-74.00631899966015,Harassment,3,9,0,Rain,0,48.29220931268456,0
Westside,40.728924312082206,-73.99331817570473,Sexual Assault,8,12,0,Clear,0,66.50988427871934,1
Westside,40.73821497902555,-74.01716402348302,Eve Teasing,2,12,0,Clear,0,30.47443882005348,0
Westside,40.73109076940475,-74.00657866844325,Robbery,3,12,0,Fog,0,49.33583770400274,0
Westside,40.725432306682954,-74.0105536773419,Assault,5,22,1,Rain,0,23.593655597148807,0
Westside,40.759974151264196,-74.00853993613264,Harassment,3,21,1,Clear,0,20.15956096811937,0
Westside,40.73620120282719,-74.01756660550933,Stalking,4,5,1,Rain,1,41.49918653481874,0
Westside,40.73556580189305,-74.02020812106889,Verbal Abuse,2,21,1,Fog,0,32.63007669343472,0
Westside,40.73136886138646,-74.00265436412845,Sexual Assault,8,21,1,Clear,0,55.39745557414444,1
Westside,40.73831647667126,-74.01947157568691,Assault,5,8,0,Clear,0,38.86025876629219,0
Westside,40.73545442732332,-73.99367634669152,Stalking,4,5,1,Clear,0,44.423283109989924,0
Westside,40.733377175528325,-74.0092534727475,Assault,5,20,1,Snow,1,16.94720452034927,0
Westside,40.73137903949695,-74.0176783473393,Robbery,3,15,0,Clear,1,30.21319268590647,0
Westside,40.73587016480392,-74.01936143571976,Harassment,3,11,0,Fog,1,45.068030937595054,0
Westside,40.73635656419291,-74.01532290893152,Stalking,4,17,0,Clear,0,27.31008510169282,0
Westside,40.728725571645235,-74.0082694180785,Stalking,4,9,0,Fog,0,21.220038424261748,0
Westside,40.72951912099492,-74.02613642969068,Verbal Abuse,2,23,1,Fog,1,49.972659536979144,0
Westside,40.71291719223772,-74.01130586398524,Verbal Abuse,2,4,1,Clear,0,30.977371123157518,0
Westside,40.75389634425557,-74.01310562074923,Robbery,3,6,0,Clear,0,31.913384960442933,0
Westside,40.76589889607686,-74.0061979445895,Robbery,3,7,0,Rain,0,41.45243950073454,0
Westside,40.740415651031725,-74.00716786951631,Indecent Exposure,4,22,1,Clear,0,40.5558694021349,0
Westside,40.74890972358001,-74.0225597034486,Assault,5,23,1,Clear,0,34.408424428771276,0
University Area,40.760116619433,-73.97630128382379,Indecent Exposure,4,14,0,Clear,0,64.66991750363533,1
University Area,40.738950642225824,-73.98242466846871,Assault,5,16,0,Clear,1,60.10492175144512,1
University Area,40.760630146817704,-73.97694359458293,Verbal Abuse,2,0,1,Rain,1,60.642202841335035,1
University Area,40.76497586970339,-73.9933609167022,Eve Teasing,2,12,0,Clear,1,66.07159029851702,1
University Area,40.74641785652911,-73.98970602154924,Stalking,4,5,1,Clear,0,70.29435657568108,1
University Area,40.7765105417685,-73.98761700993816,Harassment,3,12,0,Clear,0,80.330157444692,1
University Area,40.752689630493826,-73.9794486775495,Stalking,4,13,0,Rain,0,72.23919099753594,1
University Area,40.769771849631844,-73.983632533526,Verbal Abuse,2,19,1,Rain,0,61.70274323732208,1
University Area,40.758361839439566,-73.9830930471228,Harassment,3,15,0,Clear,1,60.27418531034317,1
University Area,40.75853212197104,-73.99320860020163,Indecent Exposure,4,5,1,Rain,0,89.31253094651899,1
University Area,40.75810146525744,-73.98228780871102,Eve Teasing,2,9,0,Rain,0,85.3249977546597,1
University Area,40.75203105215268,-74.00174469460453,Assault,5,10,0,Clear,1,81.60611417693659,1
University Area,40.762097975130736,-73.98762782961951,Indecent Exposure,4,4,1,Clear,0,86.32042499962299,1
University Area,40.76472625760872,-73.96729294349267,Assault,5,14,0,Clear,0,72.21175978729457,1
University Area,40.75746108005987,-74.00447115376734,Sexual Assault,8,12,0,Clear,0,49.08143577729528,0
University Area,40.748785489765716,-73.99065392970286,Harassment,3,17,0,Clear,0,61.05858561194823,1
University Area,40.74717215051731,-73.98321817553942,Eve Teasing,2,6,0,Rain,0,75.3148238220659,1
University Area,40.74561353872886,-73.97539422096291,Verbal Abuse,2,5,1,Clear,0,58.4653200534869,1
University Area,40.77022975670128,-73.98768627171887,Stalking,4,8,0,Clear,1,70.72947378605782,1
University Area,40.74182199386185,-73.98119221928634,Assault,5,14,0,Clear,1,85.00420437688149,1
University Area,40.75342236214569,-73.99412578526253,Robbery,3,18,1,Clear,1,89.59210360111803,1
University Area,40.756571334146585,-74.00189112453971,Verbal Abuse,2,13,0,Clear,0,69.93798308566925,1
University Area,40.75966781444403,-73.98160910839195,Sexual Assault,8,13,0,Clear,1,80.70098484827274,1
University Area,40.75837541841487,-73.97408194660925,Verbal Abuse,2,10,0,Fog,0,73.40538057372423,1
University Area,40.758197019366335,-73.9889256169333,Sexual Assault,8,15,0,Fog,0,67.80613363670597,1
University Area,40.75901033487983,-73.98030421103101,Robbery,3,11,0,Rain,0,72.11280724441552,1
University Area,40.75027841529819,-73.9802363384353,Eve Teasing,2,21,1,Fog,0,64.65404501347626,1
University Area,40.77052283661957,-73.98338700457337,Harassment,3,18,1,Clear,0,56.7890031928557,1
University Area,40.76631102441146,-73.98341179425235,Harassment,3,9,0,Rain,0,58.71539055015876,1
University Area,40.76053706719492,-73.99397254927499,Indecent Exposure,4,18,1,Snow,0,79.91327192590776,1
University Area,40.76881869515688,-73.97592776382126,Sexual Assault,8,10,0,Clear,1,63.31696763285556,1
University Area,40.77044565160355,-73.96268501088973,Indecent Exposure,4,15,0,Clear,0,82.71579077989387,1
University Area,40.760319131825625,-73.99034195927219,Robbery,3,11,0,Clear,0,67.57433817968855,1
University Area,40.74563337033315,-73.9892670636773,Robbery,3,16,0,Clear,0,39.35543131241772,0
University Area,40.763511597744234,-73.99371507361658,Assault,5,16,0,Clear,1,69.50980829518365,1
University Area,40.749874542298784,-73.96394702570542,Assault,5,11,0,Rain,0,72.2904973825212,1
University Area,40.770587094581984,-73.99302803013349,Harassment,3,13,0,Clear,0,55.53098709191644,1
University Area,40.756913122834135,-73.98878276544578,Stalking,4,21,1,Clear,1,54.5041893585484,1
University Area,40.75352186797614,-73.98520905407777,Eve Teasing,2,14,0,Rain,0,55.928230150464074,1
University Area,40.77791370418417,-73.98107086489452,Stalking,4,15,0,Rain,0,77.60144848149747,1
University Area,40.757171342641534,-73.98975147867239,Indecent Exposure,4,8,0,Fog,0,76.61159020524829,1
University Area,40.76106950750113,-73.99736998901362,Assault,5,23,1,Clear,0,81.73510858359354,1
University Area,40.76099651923397,-73.98078950348835,Harassment,3,21,1,Fog,1,74.202672104796,1
University Area,40.75478840961294,-74.0008562570677,Robbery,3,8,0,Fog,0,82.55808310485574,1
University Area,40.74791144967477,-73.98247250775756,Indecent Exposure,4,2,1,Fog,1,75.73093927243995,1
University Area,40.767050665483595,-73.9863438106818,Harassment,3,12,0,Rain,1,65.50997421246143,1
University Area,40.75936749609938,-73.99688500832075,Verbal Abuse,2,13,0,Clear,0,79.45073267869091,1
University Area,40.766625434846155,-74.00194973438516,Sexual Assault,8,14,0,Clear,0,64.02963459573995,1
University Area,40.76316479480383,-73.98595192451918,Indecent Exposure,4,1,1,Fog,0,75.09903898615272,1
University Area,40.77095827071773,-73.97933574972012,Verbal Abuse,2,12,0,Rain,0,69.24264817221739,1
University Area,40.76313303910562,-73.97041314356787,Harassment,3,10,0,Rain,0,77.60976774091827,1
University Area,40.78442011910493,-73.97901900844953,Indecent Exposure,4,13,0,Fog,0,65.3280653572457,1
University Area,40.779003632799856,-73.98505419438627,Verbal Abuse,2,12,0,Clear,0,84.64513550266857,1
University Area,40.754586901537905,-73.97965456386544,Assault,5,15,0,Clear,0,87.1526604215171,1
University Area,40.7479273940928,-73.96691138622107,Eve Teasing,2,13,0,Clear,0,79.04182246974706,1
University Area,40.770212949456855,-73.9836604161942,Verbal Abuse,2,1,1,Clear,1,75.60769349015168,1
University Area,40.759148907078355,-73.98059301198472,Robbery,3,10,0,Clear,0,63.759725016843774,1
University Area,40.76198448045512,-73.98254595938793,Assault,5,11,0,Snow,0,61.97815330197115,1
University Area,40.75632194455254,-74.00068475566081,Indecent Exposure,4,2,1,Clear,1,83.78416788015906,1
University Area,40.75212143695092,-73.98269389151234,Verbal Abuse,2,14,0,Fog,0,58.63099191404348,1
University Area,40.75727414789598,-73.98654750078728,Indecent Exposure,4,14,0,Clear,1,64.04059302682427,1
University Area,40.749537867147126,-73.97616767424691,Eve Teasing,2,6,0,Clear,0,59.40075094207139,1
University Area,40.750133747431974,-73.98478826413123,Robbery,3,13,0,Clear,0,71.44863637859184,1
University Area,40.776686032191634,-73.984651924595,Sexual Assault,8,10,0,Clear,1,73.6710185250393,1
University Area,40.77142670109413,-73.98896831033869,Harassment,3,9,0,Fog,0,77.02550897718179,1
University Area,40.736608858755694,-73.98645937436113,Assault,5,11,0,Clear,1,85.80925242946763,1
University Area,40.759567595223665,-73.9893562425624,Sexual Assault,8,12,0,Rain,0,76.56740543830675,1
University Area,40.76524591778723,-73.98051514545803,Sexual Assault,8,8,0,Clear,0,66.3410264820519,1
University Area,40.78181445387676,-74.00644487503762,Eve Teasing,2,18,1,Clear,0,66.10749076433036,1
University Area,40.738605945918586,-73.97609989873173,Stalking,4,9,0,Fog,1,63.6834159896745,1
University Area,40.74499157026377,-73.99977280707132,Harassment,3,13,0,Rain,0,67.39897550173504,1
University Area,40.75642975171556,-73.99710160943414,Eve Teasing,2,11,0,Clear,1,53.2270873194085,1
University Area,40.75310304829852,-73.9913732865394,Robbery,3,20,1,Fog,0,55.48116324498252,1
University Area,40.74760370921582,-73.98516317212346,Indecent Exposure,4,17,0,Rain,1,73.98041559468138,1
University Area,40.77056438867379,-73.98291850028353,Eve Teasing,2,6,0,Rain,0,70.45920492447766,1
University Area,40.752477387478876,-73.99597143649629,Verbal Abuse,2,9,0,Clear,0,59.30513379520652,1
University Area,40.76969154828016,-73.97532293411327,Verbal Abuse,2,9,0,Clear,1,61.96535890760969,1
University Area,40.77959739260661,-74.00361484450555,Robbery,3,14,0,Clear,0,72.8895835638692,1
University Area,40.756538623044676,-73.95816876783283,Eve Teasing,2,13,0,Clear,1,75.59565992867293,1
University Area,40.76999299572922,-73.98532276894103,Harassment,3,12,0,Fog,0,63.14409136470942,1
University Area,40.749060685664276,-73.97799916922801,Robbery,3,23,1,Clear,0,52.959470828022326,1
University Area,40.75343502701532,-73.97215562947223,Verbal Abuse,2,2,1,Snow,0,77.61419292404197,1
University Area,40.75109656956723,-73.97133025353797,Verbal Abuse,2,17,0,Rain,1,88.30333195308337,1
University Area,40.771325514676654,-73.97571067986468,Assault,5,6,0,Clear,0,75.54092107003926,1
University Area,40.760747379789855,-73.99269199539421,Indecent Exposure,4,1,1,Clear,0,61.88533868212708,1
University Area,40.74574511520782,-73.99340060035541,Eve Teasing,2,17,0,Rain,0,72.44162554586867,1
University Area,40.76638076968082,-73.9895497031296,Verbal Abuse,2,5,1,Clear,1,89.58498401878995,1
University Area,40.7564216249016,-73.98191707936361,Indecent Exposure,4,7,0,Rain,1,66.27626941594119,1
University Area,40.76297932887484,-73.98020704643808,Eve Teasing,2,8,0,Clear,0,75.70911983807822,1
University Area,40.75722227299736,-73.98956104849749,Indecent Exposure,4,6,0,Clear,0,84.59667233304265,1
University Area,40.764707438254334,-73.98782089282675,Assault,5,9,0,Clear,0,67.60739795330544,1
University Area,40.74759801289045,-73.9780118432972,Robbery,3,15,0,Clear,0,69.4776091323666,1
University Area,40.74522472516069,-73.98087955837852,Eve Teasing,2,12,0,Clear,1,80.08778677520014,1
University Area,40.74929445644354,-73.9917982770996,Robbery,3,9,0,Clear,0,61.995389164556876,1
University Area,40.74491779457491,-73.9914873680468,Eve Teasing,2,9,0,Rain,1,59.70380125828737,1
University Area,40.75614902350579,-73.97287870795766,Eve Teasing,2,9,0,Rain,0,68.5862203056589,1
University Area,40.751780058588224,-73.97562234645636,Robbery,3,11,0,Clear,0,79.45450778266493,1
University Area,40.74373886282857,-73.98972852792978,Assault,5,12,0,Fog,1,60.40976033159176,1
University Area,40.77218929004179,-73.98150958854936,Sexual Assault,8,8,0,Clear,1,54.418015702497996,1
University Area,40.75939028686953,-73.98545122890324,Robbery,3,5,1,Clear,1,72.73978868792886,1
University Area,40.75352382843913,-73.99121922511306,Harassment,3,11,0,Fog,1,72.747434730239,1
University Area,40.76773365952486,-73.97876104056924,Harassment,3,19,1,Clear,0,78.31888193655874,1
University Area,40.75390386615202,-73.98679130426305,Harassment,3,10,0,Clear,0,78.56366286542374,1
University Area,40.737228801462265,-73.98735273909972,Verbal Abuse,2,8,0,Snow,0,59.84031303031889,1
University Area,40.75972782622358,-73.9972051153527,Harassment,3,8,0,Clear,0,66.544721267273,1
University Area,40.73820701696963,-73.98648193541382,Assault,5,13,0,Clear,0,60.52822951951953,1
University Area,40.73289885077678,-73.97387132631064,Harassment,3,16,0,Rain,1,84.69392063162138,1
University Area,40.761576613666314,-73.98435494027137,Indecent Exposure,4,19,1,Fog,0,67.32482327236129,1
University Area,40.76114577547413,-73.97760653961772,Stalking,4,10,0,Fog,0,65.10154714545509,1
University Area,40.74533103287074,-73.98061332037442,Eve Teasing,2,11,0,Clear,1,63.92744949206213,1
University Area,40.75415547942882,-73.98513618477334,Assault,5,8,0,Rain,0,72.9405039668672,1
University Area,40.759168301741724,-73.99785591000756,Eve Teasing,2,9,0,Rain,0,66.19995760964285,1
University Area,40.756861108072336,-73.98804929519079,Assault,5,23,1,Rain,1,69.60875366446648,1
University Area,40.76159649157882,-73.98417079440691,Harassment,3,19,1,Clear,1,64.96930600444908,1
University Area,40.76730723710701,-73.97521239118493,Robbery,3,16,0,Clear,0,85.35721290803106,1
